query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_words,submission.n_comments,min.anger,min.anticipation,min.disgust,min.fear,min.joy,min.negative,min.positive,min.sadness,min.surprise,min.trust,max.anger,max.anticipation,max.disgust,max.fear,max.joy,max.negative,max.positive,max.sadness,max.surprise,max.trust,mean.anger,mean.anticipation,mean.disgust,mean.fear,mean.joy,mean.negative,mean.positive,mean.sadness,mean.surprise,mean.trust,std.anger,std.anticipation,std.disgust,std.fear,std.joy,std.negative,std.positive,std.sadness,std.surprise,std.trust
42,1.2008830022075054,7524.931567328918,0.164881481,-0.073181481,AMG1608,Morrissey,Everyday Is Like Sunday,4823,6828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05464006938421509,0.1049436253252385,0.04596704249783174,0.08933217692974849,0.10754553339115351,0.12836079791847355,0.20555073720728534,0.08759757155247182,0.05030355594102342,0.1170858629661752,0.2273749572964242,0.30661375978124794,0.20950451373173629,0.28534638090823405,0.3099400057586988,0.33463625814818443,0.4042788453447606,0.28283142627463087,0.2186654474595644,0.32166209045153477
43,2.1937321937321936,2261.4558404558406,0.367981481,0.157955556,AMG1608,Urge Overkill,Sister Havana,3675,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.061808118081180814,0.1070110701107011,0.03782287822878229,0.05904059040590406,0.11439114391143912,0.13007380073800737,0.20571955719557194,0.08302583025830258,0.06273062730627306,0.10516605166051661,0.24091786642821272,0.30927000677205857,0.19085573439256742,0.23580944897770165,0.31843264899136514,0.33653987825309567,0.4044130280688617,0.2760486181648493,0.2425897466377176,0.3069088581218044
44,22.706422018348626,31871.38532110092,0.476725926,-0.085274074,AMG1608,The Clash,London Calling,6603,37706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06293706293706294,0.11338661338661339,0.041458541458541456,0.05144855144855145,0.11638361638361638,0.12337662337662338,0.21828171828171827,0.06493506493506493,0.057942057942057944,0.12287712287712288,0.2429103997440479,0.3171440196756221,0.1993980710390737,0.22096603043702456,0.320764498907577,0.32895118569736326,0.413182870546672,0.2464728105817004,0.23369222197594552,0.32837813232190155
45,2053.550151975684,1079510.6170212766,-0.482544444,-0.298092593,AMG1608,The Jesus and Mary Chain,Taste of Cindy,3348,2109118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05489614243323442,0.13056379821958458,0.03560830860534125,0.07270029673590504,0.1394658753709199,0.11869436201780416,0.21216617210682492,0.08160237388724036,0.06083086053412463,0.12759643916913946,0.22794658901645193,0.33717290187720017,0.1854491379166921,0.2598367456942678,0.3466893040948187,0.3236687239304735,0.4091455188014536,0.2739612814049944,0.23919731644254463,0.33388769061276447
46,5.384615384615385,2273.177718832891,-0.3876,-0.222707407,AMG1608,Red House Painters,Down Colorful Hill,5210,2965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06818181818181818,0.11493506493506493,0.05064935064935065,0.07532467532467532,0.1383116883116883,0.13636363636363635,0.22857142857142856,0.08701298701298701,0.0512987012987013,0.12467532467532468,0.25213952464881295,0.3190471656297185,0.21935185795639345,0.26400023832655284,0.3453389727515726,0.3432857670296248,0.42004892900338675,0.2819456439812696,0.22067797153277388,0.33045771087384673
47,1.64321608040201,25210.27638190955,-0.206774074,0.0803,AMG1608,The Carpenters,Rainy Days and Mondays,2339,19408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0380517503805175,0.1126331811263318,0.0334855403348554,0.0471841704718417,0.182648401826484,0.1035007610350076,0.2678843226788432,0.0928462709284627,0.0578386605783866,0.1278538812785388,0.19146700282679044,0.3163847432914211,0.18003775905040598,0.21219415118665394,0.38667238878830346,0.3048438931010515,0.44319440348597133,0.290438003631237,0.2336159648908048,0.3341814580575281
48,16.925,11184.56875,0.593237037,0.393033333,AMG1608,T. Rex,20th Century Boy,3806,9958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03313840155945419,0.13157894736842105,0.03313840155945419,0.04580896686159844,0.15107212475633527,0.10623781676413255,0.2680311890838207,0.06725146198830409,0.0594541910331384,0.14327485380116958,0.17908519391613334,0.33819728995360687,0.17908519391613334,0.20917253598931163,0.3582938168363896,0.3082920344575262,0.4431499476469142,0.2505791323778306,0.23658813517243274,0.35052378436573484
49,2.09717868338558,4125.818181818182,-0.396103704,0.260225926,AMG1608,The Beach Boys,Surfer Girl,3391,5046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04039301310043668,0.1037117903930131,0.03275109170305677,0.036026200873362446,0.16812227074235808,0.0982532751091703,0.26746724890829693,0.06550218340611354,0.036026200873362446,0.1331877729257642,0.1969867503110918,0.3050528573971893,0.1780816637404186,0.1864571483350075,0.37417913115511475,0.29781940697273207,0.44287994896971544,0.24754503701431543,0.1864571483350075,0.33996317978554397
50,1.588235294117647,35.64705882352941,-0.013066667,0.091477778,AMG1608,The Lemonheads,It''s a Shame About Ray,153,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.07017543859649122,0.12280701754385964,0.0,0.03508771929824561,0.14035087719298245,0.14035087719298245,0.21052631578947367,0.0,0.08771929824561403,0.15789473684210525,0.2577130964857056,0.33113308926626095,0.0,0.18563715383027588,0.35043832202523123,0.35043832202523123,0.41130637283031135,0.0,0.28540083056153326,0.36788360369097944
51,1.5088339222614842,45775.452296819785,-0.201240741,0.222014815,AMG1608,Frank Sinatra,The House I Live In,3210,40008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06124497991967871,0.10341365461847389,0.03815261044176707,0.08132530120481928,0.11546184738955824,0.1285140562248996,0.23795180722891565,0.09136546184738956,0.0391566265060241,0.15461847389558234,0.23989959420850765,0.3046513677198332,0.19166082060239323,0.2734713577689804,0.3197390386147306,0.3348294410234759,0.426043409313941,0.288272872844424,0.19406493128341154,0.3617222275025789
52,1.8054545454545454,22183.55818181818,0.471174074,0.425137037,AMG1608,The Who,Won''t Get Fooled Again,5839,44429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06570955273329653,0.10933186085035891,0.054665930425179456,0.07730535615681944,0.097736057426836,0.12700165654334622,0.22087244616234125,0.07730535615681944,0.05135284373274434,0.10436223081170624,0.24784213834319846,0.31214132260427013,0.2273897922458884,0.2671491090853718,0.29703945999322434,0.3330667968403265,0.41494925572412095,0.2671491090853718,0.22077736283596594,0.30581431767192047
53,0.5918367346938775,16049.423469387755,0.394003704,0.307733333,AMG1608,Brinsley Schwarz,Nervous on the Road (But Can''t Stay at Home),2249,8252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030042918454935622,0.10085836909871244,0.023605150214592276,0.032188841201716736,0.22103004291845493,0.09012875536480687,0.2982832618025751,0.0815450643776824,0.04935622317596566,0.12017167381974249,0.17088887882695325,0.3014647277014131,0.15197865828980323,0.17669101505154308,0.4153866072757813,0.28667388941142774,0.45799616519369835,0.27396447283076086,0.2168434689734916,0.3255116279445095
54,2.011627906976744,524.6627906976744,0.012548,0.46254,AMG1608,The Andrews Sisters,Ac-Cent-Tchu-Ate the Positive,1064,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.051470588235294115,0.1213235294117647,0.04044117647058824,0.0625,0.1213235294117647,0.11764705882352941,0.21691176470588236,0.09191176470588236,0.05514705882352941,0.09926470588235294,0.22136286822084447,0.3271047290984455,0.19735471146106492,0.24250765575468128,0.3271047290984455,0.32278363835065976,0.41290173720187734,0.28943389128721025,0.2286878511758996,0.2995682806381357
55,1.5045871559633028,3528.847094801223,-0.1259,0.022355556,AMG1608,Rod Stewart,Reason to Believe,4419,2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06639427987742594,0.10520939734422881,0.05822267620020429,0.06843718079673136,0.1317671092951992,0.13585291113381,0.22982635342185903,0.07660878447395301,0.04698672114402452,0.12768130745658834,0.24909729008230289,0.3069798659717093,0.23428372207656561,0.25262367415379783,0.33841027800379925,0.3428074319467977,0.42093608615791117,0.26610563650476254,0.2117185760560787,0.3339051892788245
56,3.3034825870646767,1148.5273631840796,-0.289740741,0.207462963,AMG1608,Barry Manilow,Looks Like We Made It,2322,1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03526093088857546,0.10296191819464035,0.023977433004231313,0.0465444287729196,0.17207334273624825,0.08603667136812412,0.25952045133991536,0.07193229901269393,0.045133991537376586,0.11142454160789844,0.18456880856673047,0.30412368314457633,0.1530868058046817,0.2108096909004266,0.3777106404995479,0.28061615782389016,0.4386809918906034,0.2585581837675099,0.20774452024837123,0.3148792729213894
57,12.575609756097561,167135.40609756098,0.6609,0.529981481,AMG1608,Aqua,Barbie Girl,7840,383970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05501618122977346,0.09668284789644013,0.04611650485436893,0.059870550161812294,0.10598705501618123,0.11245954692556634,0.18932038834951456,0.063915857605178,0.046521035598705504,0.10720064724919094,0.22805797695984792,0.2955852143131978,0.20977982565432468,0.2372948504383046,0.30788333102388576,0.3159949220393118,0.3918421757197342,0.24465247571253204,0.21065322168966483,0.30943076971438993
58,1.375,124485.4695945946,0.521985185,0.164840741,AMG1608,The Jam,''A'' Bomb in Wardour Street,2815,119324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09735576923076923,0.0889423076923077,0.055288461538461536,0.08413461538461539,0.09615384615384616,0.1502403846153846,0.2091346153846154,0.0733173076923077,0.04567307692307692,0.11778846153846154,0.29661991280805333,0.2848316775107029,0.22867991063351742,0.277756563724478,0.29497943453105385,0.3575218083829385,0.40693532916377867,0.26081341849465933,0.20890069001205513,0.3225513714236187
59,1.616393442622951,14544.577049180329,-0.486177778,-0.079907407,AMG1608,The Everly Brothers,Love Hurts,6908,13038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08009516256938938,0.09595559080095163,0.05313243457573354,0.08247422680412371,0.12133227597145123,0.15543219666931007,0.22283901665344966,0.09912767644726407,0.057097541633624106,0.1379857256145916,0.2715481608026666,0.294647184112835,0.224386512630189,0.27519499639630873,0.3266425668665689,0.36245994792727193,0.4163162682083242,0.29895192643752594,0.2321209608761747,0.3450218347623044
60,2.0512249443207127,6709.512249443207,0.094077419,0.259216129,AMG1608,Stevie Wonder,My Cherie Amour,4574,4974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036336109008327025,0.11960635881907646,0.026495079485238455,0.04769114307342922,0.1566994700984103,0.08629825889477669,0.25662376987130964,0.07342922028766086,0.0635881907645723,0.13853141559424678,0.18719594896468275,0.32462355273429844,0.16066309616148458,0.2131926465315626,0.36365485810789955,0.28091031471562755,0.43693538633132545,0.2609385240964798,0.2441103078648889,0.34558771958647405
61,1.3103448275862069,10437.73354231975,-0.187719355,-0.107296774,AMG1608,Boy George,The Crying Game,3020,8690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.052083333333333336,0.09375,0.041666666666666664,0.0625,0.13411458333333334,0.12760416666666666,0.2109375,0.08333333333333333,0.05078125,0.11067708333333333,0.22233989351573322,0.2916705469413459,0.19995653591168935,0.24221920529946864,0.34099745917887625,0.3338659640699592,0.4082399737174305,0.2765655135192099,0.21969378728014027,0.31393629079198176
62,2.076923076923077,1268.446153846154,0.249133333,0.412993333,AMG1608,Asleep at the Wheel,Choo Choo Ch''Boogie,989,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03832752613240418,0.08013937282229965,0.027874564459930314,0.04529616724738676,0.09059233449477352,0.11149825783972125,0.18815331010452963,0.027874564459930314,0.03832752613240418,0.14285714285714285,0.19232109307369633,0.2719830981552397,0.16490093958266794,0.20831617498764332,0.28752986651274814,0.31529792631670067,0.3915172265068196,0.16490093958266794,0.19232109307369635,0.3505383329639184
63,1.4444444444444444,2342.3194444444443,-0.228276667,-0.32519,AMG1608,The Flying Burrito Brothers,Wild Horses,5128,3796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04324734446130501,0.12139605462822459,0.025796661608497723,0.044764795144157814,0.13125948406676782,0.09863429438543247,0.24582701062215478,0.07207890743550835,0.042488619119878605,0.1411229135053111,0.20349061227239923,0.32671094092699166,0.15858838548300794,0.2068656005216699,0.33781210070207823,0.29828355047564,0.4307399017858102,0.2587166854026138,0.20177766794459517,0.34828044679372955
64,1.7218934911242603,28761.587771203154,0.032836667,-0.18729,AMG1608,Jeff Buckley,Last Goodbye,6901,39197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04437564499484004,0.12125902992776058,0.03147574819401445,0.06191950464396285,0.14551083591331268,0.12435500515995872,0.22910216718266255,0.09442724458204334,0.0500515995872033,0.10990712074303406,0.2059814068658042,0.32651230919720753,0.1746446785270711,0.24107149754719256,0.35270614294225555,0.33007128636372135,0.420363584895129,0.29249766841927205,0.21810773346451287,0.3128546790810197
65,1.7309941520467835,16570.502923976608,-0.46997,-0.289746667,AMG1608,Willie Nelson,Blue Eyes Crying in the Rain,4341,6636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05084745762711865,0.10976594027441484,0.042776432606941084,0.05972558514931396,0.15738498789346247,0.10008071025020178,0.23890234059725585,0.08555286521388217,0.04600484261501211,0.13801452784503632,0.21977483368161865,0.312724016149705,0.20243439486914186,0.23707341026987339,0.36431040857635644,0.300228765670187,0.42658514348146864,0.279815592816595,0.20958017110092958,0.34505450827680495
66,1.8296296296296297,275.0,-0.15528,-0.056813333,AMG1608,Five for Fighting,Superman (It''s Not Easy),1484,369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03640776699029126,0.12864077669902912,0.014563106796116505,0.05339805825242718,0.18689320388349515,0.08980582524271845,0.24271844660194175,0.06067961165048544,0.05825242718446602,0.15048543689320387,0.18753026354399407,0.33520897659905025,0.1199414025546309,0.22509928989786296,0.3902997266777137,0.28625097654300397,0.42924750356672126,0.23903195741071062,0.23450492318185462,0.3579813058794776
67,59.330275229357795,20363.13149847095,-0.328996667,0.2584,AMG1608,John Denver,Sunshine on My Shoulders,4101,17618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04930795847750865,0.12197231833910034,0.037197231833910036,0.05795847750865052,0.17993079584775087,0.11418685121107267,0.28546712802768165,0.08131487889273356,0.06055363321799308,0.1375432525951557,0.21660394636670272,0.32739547172198014,0.18932671555215827,0.23376604652548713,0.38429605567856406,0.3181757194272063,0.4518321028158004,0.2734363675259496,0.23861295740452518,0.34456902353578905
68,1.6120481927710844,40060.75421686747,0.173276667,0.17253,AMG1608,The Beach Boys,Don''t Worry Baby,3866,52308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04473684210526316,0.11315789473684211,0.037719298245614034,0.058771929824561406,0.19035087719298247,0.10438596491228071,0.27456140350877195,0.0824561403508772,0.05175438596491228,0.1280701754385965,0.20681628857313758,0.3169247418426844,0.19060015692649002,0.23530056750705777,0.3927502134401243,0.3058947786513847,0.4464888684604966,0.27517912245569265,0.22162796823072878,0.3343145916177428
69,3.5711500974658867,32079.586744639375,-0.487003333,-0.111896667,AMG1608,Lou Reed,Perfect Day,5475,21333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04758883248730964,0.13261421319796954,0.046954314720812185,0.056472081218274114,0.15862944162436549,0.125,0.24873096446700507,0.09263959390862944,0.04568527918781726,0.13705583756345177,0.21296223312761242,0.3392649659275081,0.21160817446127095,0.23090434324192183,0.36544614142421417,0.33082388735465346,0.43241474941360897,0.290018739722207,0.20886793868029846,0.34401544731493966
70,1.4259259259259258,34942.72222222222,0.243116667,0.20867,AMG1608,The Shirelles,Will You Love Me Tomorrow,3142,25739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03425414364640884,0.1292817679558011,0.02541436464088398,0.03314917127071823,0.1591160220994475,0.07624309392265194,0.2585635359116022,0.06519337016574586,0.04419889502762431,0.1292817679558011,0.18198184275298282,0.33569705769568997,0.15746705517661533,0.1791249775731277,0.3659865029936751,0.26553341397519015,0.43808732081635265,0.24700325846132062,0.2056503933641098,0.33569705769569
71,1.2015915119363396,22854.846153846152,0.46448,-0.399116667,AMG1608,Quiet Riot,Bang Your Head (Metal Health),4908,22686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05108225108225108,0.10735930735930736,0.03463203463203463,0.05367965367965368,0.1012987012987013,0.09956709956709957,0.2051948051948052,0.07186147186147186,0.048484848484848485,0.11948051948051948,0.2202608882972019,0.3097036178752138,0.18292519759645118,0.22548207834162676,0.30185453925126937,0.29955163425626813,0.4040188397215412,0.25837027195694806,0.21488146844436024,0.32449359067847705
72,2.597101449275362,1672.3855072463768,0.32142069,0.214558621,AMG1608,Ornette Coleman,Free Jazz,4692,3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04476418864908074,0.08872901678657075,0.02158273381294964,0.03836930455635491,0.12470023980815348,0.09192645883293366,0.2414068745003997,0.05675459632294165,0.04716227018385292,0.09432454036770584,0.20686847113207266,0.2844659264470044,0.14537473284460503,0.19216300035395986,0.33051083200394876,0.2890376546185118,0.42810757891060913,0.23146563228448605,0.21207060344923373,0.292396585803064
73,20.933734939759034,21803.789156626506,0.218544828,0.079113793,AMG1608,Archie Shepp,Hambone,1560,6337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02729528535980149,0.12655086848635236,0.03722084367245657,0.03970223325062035,0.15632754342431762,0.07196029776674938,0.2531017369727047,0.04218362282878412,0.04218362282878412,0.12158808933002481,0.16314502187255506,0.33288242776454574,0.18953784684161654,0.19550142361832362,0.363617003568657,0.25874338198936453,0.4353291853001472,0.20125772697326297,0.20125772697326297,0.3272156911190223
74,2.3391812865497075,11454.944444444445,-0.306210345,-0.318451724,AMG1608,The Beach Boys,Caroline No,5997,11723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.043502202643171804,0.12555066079295155,0.03634361233480176,0.04955947136563876,0.15143171806167402,0.10022026431718062,0.2505506607929515,0.07323788546255507,0.053964757709251104,0.1459251101321586,0.2040408941769348,0.3314335249399321,0.18719522018618068,0.21709279677506857,0.3585679179860313,0.30037617544290063,0.43344951780387486,0.26059833804641014,0.2260103775677478,0.35312836131848857
75,2.0807291666666665,38203.098958333336,0.607996552,0.251793103,AMG1608,The Bangles,Walk Like an Egyptian,3611,46650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06165099268547544,0.08568443051201671,0.042842215256008356,0.06896551724137931,0.10553814002089865,0.10658307210031348,0.21525600835945663,0.05956112852664577,0.05642633228840126,0.12016718913270637,0.24064633903980426,0.2800438487371156,0.2026071418983684,0.2535279850159832,0.30740622248973287,0.30874378798108987,0.41121473062628744,0.2367956759056115,0.2308638001101142,0.32532695695610725
