query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_words,submission.n_comments,min.Sentiment,max.Sentiment,mean.Sentiment,std.Sentiment
160,16.08323133414933,107923.49326805386,0.45582,0.069504,AMG1608,R.E.M.,Losing My Religion,11653,107944,-1.0,1.0,0.22042139384116693,0.8147518512332464
161,1.481203007518797,1139.609022556391,0.3727,0.139216,AMG1608,Warren Zevon,"""Poor",1993,702,-1.0,1.0,0.25,0.8122166074948814
162,1.8116883116883118,7271.672077922078,0.198424,-0.019616,AMG1608,Elmore James,Dust My Broom,2962,3890,-1.0,1.0,0.3310502283105023,0.7845733976089463
163,12.734265734265735,4567.027972027972,0.41094,0.066456,AMG1608,Public Enemy,Fight the Power,8947,8151,-1.0,1.0,0.24836601307189543,0.8190778833088526
164,1.642570281124498,3508.74297188755,-0.106592,0.257688,AMG1608,Rod Stewart,Mandolin Wind,3193,3335,-1.0,1.0,0.24278846153846154,0.80432320630695
165,2.1344086021505375,1066.8602150537633,0.095268,-0.119956,AMG1608,Phil Ochs,I Ain''t Marching Anymore,2544,736,-1.0,1.0,0.3125,0.8056651820341801
166,1.1538461538461537,1467.5054945054944,-0.549076,0.14586,AMG1608,Ike Quebec,Blue and Sentimental,2044,980,-1.0,1.0,0.30293159609120524,0.8378843602717305
167,5.821862348178137,49238.96761133603,0.012548,0.46254,AMG1608,The Andrews Sisters,Ac-Cent-Tchu-Ate the Positive,2523,23412,-1.0,1.0,0.3978779840848806,0.7689421830132626
168,8.33423180592992,29283.768194070082,-0.33466,-0.080244,AMG1608,Tom Waits,Ol'' 55,4203,48924,-1.0,1.0,0.3518796992481203,0.7758207375619929
169,3.4367816091954024,1013.1877394636016,-0.174752,-0.260856,AMG1608,Rahsaan Roland Kirk,The Inflated Tear,2724,794,-1.0,1.0,0.19126819126819128,0.8321700126818619
170,0.6079545454545454,25345.25,-0.299396,-0.231944,AMG1608,Ray Charles,Blues Is My Middle Name,1182,10020,-1.0,1.0,0.2571428571428571,0.8418318079588815
171,4.19455252918288,80135.34241245135,0.401264,0.193032,AMG1608,Ivy,The Best Thing,2938,63086,-1.0,1.0,0.376657824933687,0.7931129565579862
172,70.70901639344262,28844.20655737705,0.1391,0.511772,AMG1608,Monty Python,Always Look on the Bright Side of Life,16497,37493,-1.0,1.0,0.19416730621642364,0.831655690386936
173,2.7879858657243815,16921.660777385157,-0.352648,-0.1903,AMG1608,Emmylou Harris,Boulder to Birmingham,2825,8707,-1.0,1.0,0.3586206896551724,0.7858998957340118
174,0.9386503067484663,23583.634969325154,0.4423,0.324012,AMG1608,Art Blakey,A Night in Tunisia,4072,12185,-1.0,1.0,0.3660245183887916,0.7796770312648722
175,13.465677179962894,60666.34879406308,0.338448,0.429828,AMG1608,Queen,Crazy Little Thing Called Love,5356,48551,-1.0,1.0,0.2975778546712803,0.7728243046664308
176,1.3333333333333333,863.3178294573644,0.127036,-0.045692,AMG1608,Chappaquiddick Skyline,Leave Me Alone,1144,404,-1.0,1.0,0.38285714285714284,0.7781076788814764
177,0.9821826280623608,124385.8886414254,0.642588,0.481308,AMG1608,Ricky Martin,Livin'' la Vida Loca,4128,97070,-1.0,1.0,0.31636363636363635,0.7880629537517964
178,1.782006920415225,1698.1453287197232,0.471324,-0.551388,AMG1608,Mudhoney,Sweet Young Thing Ain''t Sweet No More,3023,2587,-1.0,1.0,0.30843373493975906,0.808350861796669
179,2.792727272727273,23176.192727272726,0.202884,0.314904,AMG1608,Pink Floyd,See Emily Play,8488,28224,-1.0,1.0,0.2770534550195567,0.803308667415341
180,2.003058103975535,12597.489296636086,0.2899,0.147216,AMG1608,Digable Planets,Rebirth of Slick (Cool Like Dat),5043,12068,-1.0,1.0,0.38482384823848237,0.7923566579552836
181,0.9744680851063829,9312.374468085107,0.3817,-0.534066667,AMG1608,Body Count,Body Count,2444,8454,-1.0,1.0,0.3074712643678161,0.8248667252627293
182,5.394683026584867,2027.034764826176,0.162416,-0.17116,AMG1608,The Beatles,Tomorrow Never Knows,7836,5073,-1.0,1.0,0.4215436810856658,0.7628318201437257
183,2.77212389380531,42246.929203539825,0.346396,0.256172,AMG1608,Cheap Trick,I Want You to Want Me,6179,24439,-1.0,1.0,0.3014460511679644,0.7835361282616025
184,6.542410714285714,21812.754464285714,0.581664,0.581176,AMG1608,Jerry Lee Lewis,Great Balls of Fire,4980,19346,-1.0,1.0,0.32271468144044324,0.8191598476897515
185,5.287234042553192,11574.053191489362,-0.056568,0.30602,AMG1608,Al Green,Let''s Stay Together,4158,10276,-1.0,1.0,0.4034833091436865,0.7755639733952117
186,1.6106194690265487,2769.907079646018,0.652468,0.122072,AMG1608,MC5,Ramblin'' Rose,2626,626,-1.0,1.0,0.4368131868131868,0.7414279709311434
187,11.886904761904763,59622.57261904762,0.590888,0.08368,AMG1608,Green Day,Basket Case,9299,93845,-1.0,1.0,0.2826086956521739,0.8130624529636303
188,42.876,27050.618666666665,0.280604,-0.294984,AMG1608,Primus,My Name Is Mud,7833,51681,-1.0,1.0,0.3020833333333333,0.7954938162265235
189,1.3149171270718232,114149.98895027624,-0.185792,-0.120832,AMG1608,Air Supply,All Out of Love,3621,70383,-1.0,1.0,0.2952586206896552,0.8189831562936406
190,1.5107913669064748,2877.906474820144,0.588852,0.55256,AMG1608,Pet Shop Boys,Where the Streets Have No Name (I Can''t Take My Eyes off You),1408,1022,-1.0,1.0,0.3963963963963964,0.7524232860796635
191,5.863117870722434,3246.9847908745246,0.417424,0.003276,AMG1608,David Bowie,Fashion,2656,2337,-1.0,1.0,0.34988713318284426,0.7562222948167833
192,1.4052631578947368,2021.2842105263157,-0.247576,-0.121648,AMG1608,Bob Dylan,With God on Our Side,2409,1836,-1.0,1.0,0.1971153846153846,0.8357040729215593
193,2.676258992805755,5874.6654676258995,-0.15784,0.109504,AMG1608,Bob Dylan,Lay Lady Lay,3939,4777,-1.0,1.0,0.32903225806451614,0.7804978303501634
194,1.0833333333333333,738.4305555555555,0.451252,0.541148,AMG1608,Sidney Bechet,Wild Cat Blues,996,258,-1.0,1.0,0.271523178807947,0.8240855524716438
195,1.8679245283018868,25968.369811320754,-0.173192,0.153316,AMG1608,Marvin Gaye,Inner City Blues (Make Me Wanna Holler),4525,655,-1.0,1.0,0.332824427480916,0.8084457421848544
196,1.971774193548387,1501.3064516129032,0.238652,0.145016,AMG1608,Belle & Sebastian,Lazy Line Painter Jane,2633,1090,-1.0,1.0,0.289237668161435,0.8040464249651691
197,8.348993288590604,12016.763758389261,0.452884,-0.323176,AMG1608,Rammstein,Du Hast,8318,20771,-1.0,1.0,0.2761830876648565,0.7987173436356004
198,1.3112391930835734,6740.564841498559,0.622012,0.206348,AMG1608,The Ramones,Cretin Hop,3595,5081,-1.0,1.0,0.2915194346289753,0.799224506084524
199,1.5520504731861198,40814.14195583596,-0.152856,0.097852,AMG1608,Burt Bacharach,Walk on By,3560,30534,-1.0,1.0,0.3586572438162544,0.7574907102503474
200,0.9714285714285714,22467.911688311688,-0.323248,-0.150428,AMG1608,Peter," Paul & Mary""",7177,26398,-1.0,1.0,0.2569882777276826,0.8003599939393307
201,1.0726256983240223,11355.946927374302,0.162888,0.17786,AMG1608,Tommy Roe,Dizzy,3064,14384,-1.0,1.0,0.20959595959595959,0.8650799851122795
202,3.5716694772344013,4759.037099494098,0.376408,0.292304,AMG1608,Tom Petty,American Girl,7043,9023,-1.0,1.0,0.2804020100502513,0.8066423435566042
203,1.3013333333333332,14077.730666666666,0.03112,0.284436,AMG1608,Bad Company,Feel Like Makin'' Love,4381,9939,-1.0,1.0,0.4149443561208267,0.7662252614978361
204,2.528169014084507,3057.8380281690143,-0.426824,-0.295644,AMG1608,Robert Johnson,Come on in My Kitchen,3818,2030,-1.0,1.0,0.3220338983050847,0.7814347709938863
205,1.1256983240223464,87945.30726256983,0.18466,0.184296,AMG1608,Air Supply,Making Love Out of Nothing at All,3621,21030,-1.0,1.0,0.341747572815534,0.8035093591503162
206,1.1626016260162602,16698.58943089431,0.45914,0.360248,AMG1608,The Band,Rag Mama Rag,3400,6885,-1.0,1.0,0.219959266802444,0.8209556392416868
207,2.03562945368171,32180.323040380048,0.433476,0.167112,AMG1608,Bobby Fuller,I Fought the Law,4375,32638,-1.0,1.0,0.19480519480519481,0.8472168808575342
208,2.4926108374384235,958.8472906403941,-0.365864,-0.27988,AMG1608,The Lemonheads,My Drug Buddy,2188,594,-1.0,1.0,0.27225130890052357,0.7898401178363184
209,1.6493150684931508,20443.61917808219,-0.207564,-0.00822,AMG1608,Freddy Fender,Before the Next Teardrop Falls,4185,11261,-1.0,1.0,0.41252006420545745,0.7681170273360676
210,0.9077669902912622,92202.37621359223,0.373712,0.31128,AMG1608,Elvis Costello,Veronica,4154,117257,-1.0,1.0,0.31545741324921134,0.7818119244609391
211,3.2114695340501793,97299.81720430107,0.265312,0.123032,AMG1608,Herman''s Hermits,Mrs. Brown You''ve Got a Lovely Daughter,4012,66917,-1.0,1.0,0.043560606060606064,0.89272635956164
212,0.5274725274725275,22839.214285714286,0.08796,0.09504,AMG1608,Neil Diamond,"""Girl",1661,12466,-1.0,1.0,0.12062256809338522,0.8506906669847398
213,1.9598765432098766,1197.5771604938273,0.009192,0.215696,AMG1608,Johnny Adams,Reconsider Me,3412,1391,-1.0,1.0,0.3752310536044362,0.7586880685790822
214,3.9953271028037385,10695.577102803738,0.438992,0.451672,AMG1608,Sam & Dave,"""Hold on",11652,11983,-1.0,1.0,0.08942749686585875,0.8357757585569424
215,2.233974358974359,1532.753205128205,-0.373792,-0.066512,AMG1608,Kruder & Dorfmeister,High Noon,3361,1422,-1.0,1.0,0.4155339805825243,0.7525258739496576
216,124.20593268682259,75837.42840844268,0.11656,0.282108,AMG1608,Madness,Madness,14206,81626,-1.0,1.0,0.15,0.8388028119418178
217,1.699604743083004,457.2490118577075,0.14424,-0.269924,AMG1608,Manic Street Preachers,She Is Suffering,2398,358,-1.0,1.0,0.3069544364508393,0.8272838901720516
218,3.0291970802919708,51648.47688564477,-0.248944,-0.127012,AMG1608,Foreigner,Waiting for a Girl Like You,5443,38595,-1.0,1.0,0.37420382165605093,0.7692890127804594
219,3.8136363636363635,13799.806818181818,0.36394,0.079824,AMG1608,Rod Stewart,Maggie May,4853,17993,-1.0,1.0,0.33883058470764615,0.8067138396005804
220,3.93448275862069,16119.044827586207,0.573728,-0.039964,AMG1608,Beastie Boys,Hey Ladies,6930,12462,-1.0,1.0,0.34818941504178275,0.7893511578087101
221,1.723756906077348,27223.06077348066,-0.154532,0.3185,AMG1608,Roy Ayers,Everybody Loves the Sunshine,3592,19973,-1.0,1.0,0.4020979020979021,0.7573544637376887
222,3.7204301075268815,6282.525089605735,0.608492,-0.36546,AMG1608,Helmet,Unsung,5817,2627,-1.0,1.0,0.31139835487661577,0.782514375705345
223,1.6725663716814159,7927.876106194691,0.42962,-0.020712,AMG1608,Cyndi Lauper,She Bop,4319,6708,-1.0,1.0,0.3004231311706629,0.7928083112879456
224,1.554263565891473,1769.8488372093022,0.404064,0.3247,AMG1608,Nick Lowe,I Knew the Bride (When She Used to Rock & Roll),2728,2165,-1.0,1.0,0.3715170278637771,0.7669775249493784
225,1.7762039660056657,4436.118980169972,-0.522604,-0.176352,AMG1608,Willie Nelson,Night Life,3008,4648,-1.0,1.0,0.45036764705882354,0.7316319537744179
226,2.861904761904762,645.0428571428571,0.075564,0.266844,AMG1608,Marcos Valle,Crickets Sing for Anamaria,2325,469,-1.0,1.0,0.3485342019543974,0.7873734785611185
227,1.2622950819672132,5682.2,0.68962,-0.167136,AMG1608,The Cult,Love Removal Machine,3602,2778,-1.0,1.0,0.24604966139954854,0.829573006488143
228,1.643979057591623,5150.6701570680625,0.601207692,0.106007692,AMG1608,David Bowie,Hang Onto Yourself,4881,5094,-1.0,1.0,0.1590594744121715,0.849236385399348
229,8.358361774744028,11522.887372013653,0.373834615,0.015953846,AMG1608,Bob Dylan,Hurricane,10526,12116,-1.0,1.0,0.1921146953405018,0.8335303141098046
230,1.81055900621118,1596.0652173913043,-0.1872,-0.212403846,AMG1608,Junior Wells,Hoodoo Man Blues,3229,1151,-1.0,1.0,0.3403755868544601,0.7905999805153243
231,14.428251121076233,20354.59865470852,-0.295865385,-0.392946154,AMG1608,Leonard Cohen,Everybody Knows,7020,23667,-1.0,1.0,0.21138996138996138,0.8274900051678885
232,1.5936073059360731,1033.1963470319636,-0.290234615,-0.342776923,AMG1608,Johnny Cash,Delia''s Gone,2550,1429,-1.0,1.0,0.3548387096774194,0.7790402733493419
233,1.1927083333333333,37538.114583333336,0.440469231,0.230730769,AMG1608,Tone-Loc,Wild Thing,1541,6752,-1.0,1.0,0.07881773399014778,0.8523087929241547
234,2.528368794326241,1120.1666666666667,-0.379469231,-0.056884615,AMG1608,Gram Parsons,Hickory Wind,3283,1604,-1.0,1.0,0.3938879456706282,0.7765898730732252
235,1.4285714285714286,7444.257763975155,-0.109623077,0.336246154,AMG1608,Lou Reed,Street Hassle,2834,6915,-1.0,1.0,0.22840690978886757,0.8248771210763697
236,6.900840336134454,43792.006722689075,0.292965385,0.372942308,AMG1608,The Avalanches,Since I Left You,8635,45416,-1.0,1.0,0.3125,0.79466002004717
237,1.9206730769230769,45734.408653846156,0.013169231,0.123303846,AMG1608,Big Star,The Ballad of el Goodo,5244,41528,-1.0,1.0,0.33550065019505854,0.7801582640668265
238,1.8060344827586208,19668.224137931036,-0.427976923,0.035596154,AMG1608,Frank Sinatra,This Love of Mine,2530,11248,-1.0,1.0,0.34011627906976744,0.7505224523319312
239,1758.75,1565335.315,0.598296154,0.516503846,AMG1608,Willie Nelson,A Uncloudy Day,1858,736658,-1.0,1.0,0.25471698113207547,0.826817352103057
240,3.0879478827361564,1516.6254071661238,0.6565,0.02224,AMG1608,Paul Revere & the Raiders,Just Like Me,2644,1526,-1.0,1.0,0.39819004524886875,0.7617835499358282
241,1.682051282051282,957.851282051282,-0.02084,0.524046667,AMG1608,Louis Armstrong,Struttin'' With Some Barbecue,3876,1047,-1.0,1.0,0.2968253968253968,0.8029097033432934
242,1.8492063492063493,18908.321428571428,0.616726667,0.4584,AMG1608,Poison,Talk Dirty to Me,2634,9143,-1.0,1.0,0.358974358974359,0.7984088937717089
243,1.249190938511327,5604.407766990291,0.187406667,-0.14144,AMG1608,Albert King,Born Under a Bad Sign,3320,3433,-1.0,1.0,0.32166301969365424,0.791561215652379
244,2.70446735395189,1351.1340206185566,0.613026667,-0.006926667,AMG1608,The Stooges,T.V. Eye,3426,1231,-1.0,1.0,0.2189922480620155,0.8363743714749868
245,2.0408163265306123,11626.790352504639,0.5334,0.233006667,AMG1608,U2,I Will Follow,7087,14556,-1.0,1.0,0.31900257953568356,0.7798285498229632
246,1.0033444816053512,2119.638795986622,-0.35446,-0.397166667,AMG1608,The Rolling Stones,No Expectations,3476,2292,-1.0,1.0,0.32,0.7970731099284127
247,1.2153846153846153,21260.153846153848,-0.17966,-0.559413333,AMG1608,American Music Club,Johnny Mathis'' Feet,3163,15119,-1.0,1.0,0.35346358792184723,0.7988656838225304
248,1.3989071038251366,111362.27322404372,0.23576,-0.107853333,AMG1608,The Cyrkle,Red Rubber Ball,4028,94356,-1.0,1.0,0.38823529411764707,0.7580295729273118
249,1.7521367521367521,7867.538461538462,0.051993333,0.33478,AMG1608,Hank Williams,Move It on Over,3738,10402,-1.0,1.0,0.25,0.7907088329807578
250,1.7751004016064258,4464.803212851406,0.037266667,0.33926,AMG1608,4hero,Universal Love,1955,3324,-1.0,1.0,0.396969696969697,0.785501155917823
251,1.670854271356784,142790.324120603,0.602813333,0.00378,AMG1608,The Who,Sparks,3826,115931,-1.0,1.0,0.23608768971332209,0.833167721264443
252,8.875784190715182,37340.688833124215,0.60692,0.282293333,AMG1608,New Order,Blue Monday,9017,53834,-1.0,1.0,0.33648255813953487,0.7904928614852866
253,1.339331619537275,50832.71722365038,0.33392,0.408273333,AMG1608,Debbie Gibson,Shake Your Love,4263,31801,-1.0,1.0,0.37318255250403876,0.7447712343664681
254,3.4047619047619047,320.82142857142856,0.549093333,0.563926667,AMG1608,Chuck Berry,You Never Can Tell,630,97,-1.0,1.0,0.4782608695652174,0.7902568752334618
255,10.02839116719243,73913.91482649843,0.288973333,-0.034446667,AMG1608,Nancy Sinatra,These Boots Are Made for Walkin'',3987,52887,-1.0,1.0,0.27364185110663986,0.8016926501731995
256,2.2460567823343847,7983.583596214511,0.42984,-0.13016,AMG1608,Public Enemy,Don''t Believe the Hype,5600,7382,-1.0,1.0,0.2612942612942613,0.8125565830085305
257,2.840909090909091,3626.5492424242425,0.50952,-0.079266667,AMG1608,Ministry,Stigmata,2795,570,-1.0,1.0,0.3380614657210402,0.7949145389128933
258,3.1658291457286434,2076.638190954774,0.02618,-0.174706667,AMG1608,Bruce Springsteen,Atlantic City,1745,1210,-1.0,1.0,0.4290909090909091,0.7674188245601723
259,1.3155216284987277,87911.68702290076,-0.049906667,-0.06404,AMG1608,Elton John,Madman Across the Water,4770,49984,-1.0,1.0,0.3060836501901141,0.8161705381077117
260,1.1650793650793652,20182.91746031746,0.269086667,0.273586667,AMG1608,Van Morrison,Moondance,3878,7988,-1.0,1.0,0.547945205479452,0.6962993754988053
261,12.073217726396917,32059.902697495185,0.314213333,-0.13166,AMG1608,Marvin Gaye,I Heard It Through the Grapevine,10402,35035,-1.0,1.0,0.3114487249050461,0.8007964384831844
262,1.5569620253164558,28405.38924050633,0.197253333,0.002726667,AMG1608,Barenaked Ladies,Jane,3995,22510,-1.0,1.0,0.33671742808798644,0.7501335833697467
263,1.361344537815126,6633.718487394958,-0.29548,-0.2411,AMG1608,Tim Buckley,Dolphins,2932,7448,-1.0,1.0,0.3028169014084507,0.8202390178454223
264,1.4545454545454546,64795.833333333336,0.52194,-0.06344,AMG1608,Albert Ayler,Holy Ghost,3482,42144,-1.0,1.0,0.157439446366782,0.8165033135092696
265,1.5830815709969788,2237.4471299093657,0.508546667,0.462086667,AMG1608,Charlie Parker,A Night in Tunisia,3100,1508,-1.0,1.0,0.3191919191919192,0.7890542650115699
266,1.8848167539267016,4745.662303664922,0.332013333,0.167526667,AMG1608,Aretha Franklin,I Never Loved a Man (The Way I Love You),4421,3194,-1.0,1.0,0.3224431818181818,0.770920085161838
267,0.9108527131782945,29818.786821705427,-0.243346667,-0.199566667,AMG1608,The Rolling Stones,Fool to Cry,3903,19067,-1.0,1.0,0.3180778032036613,0.8222635815859186
268,1.9598997493734336,1833.9398496240601,0.4207,0.1368,AMG1608,Heaven 17,(We Don''t Need This) Fascist Groove Thang,4096,2652,-1.0,1.0,0.3291338582677165,0.7784671337109956
269,7.589341692789969,15688.39184952978,-0.217453333,-0.219013333,AMG1608,Radiohead,Fake Plastic Trees,9771,7086,-1.0,1.0,0.3122555410691004,0.7803145517205293
270,4.462162162162162,5112.951351351351,0.435526667,-0.224393333,AMG1608,Throwing Muses,Hate My Way,3687,5051,-1.0,1.0,0.22937293729372937,0.8040364714767275
271,9.079717457114027,12659.925327951563,0.610873333,0.542206667,AMG1608,Deee-Lite,Groove Is in the Heart,10442,25913,-1.0,1.0,0.2743637492240844,0.812454001695727
272,2.664160401002506,4174.764411027569,-0.159206667,-0.19216,AMG1608,My Bloody Valentine,To Here Knows When,4001,6433,-1.0,1.0,0.3764705882352941,0.7496916689843716
273,2.03680981595092,15427.858895705522,-0.125526667,0.48456,AMG1608,Al Green,I''m Still in Love With You,3959,9686,-1.0,1.0,0.3066132264529058,0.8141422869246174
274,1.355191256830601,4049.1967213114754,0.465946667,-0.005073333,AMG1608,The Idle Race,Imposters of Life''s Magazine,1849,1837,-1.0,1.0,0.24050632911392406,0.8318122426072473
275,3.4245283018867925,6043.212264150943,0.126693333,-0.010206667,AMG1608,The Smiths,The Boy With the Thorn in His Side,6134,5028,-1.0,1.0,0.3032608695652174,0.806927444944785
276,1.7644710578842315,20298.952095808385,-0.352673333,0.465386667,AMG1608,Billy Joel,Just the Way You Are,5583,23725,-1.0,1.0,0.36004056795131845,0.7694586391336067
277,1.419672131147541,103509.1737704918,0.697653333,-0.052893333,AMG1608,Limp Bizkit,Rollin'' (Air Raid Vehicle),2392,66109,-1.0,1.0,0.2108626198083067,0.8283499722816511
278,0.6378378378378379,27291.3972972973,-0.34392,-0.02164,AMG1608,The Zombies,Beechwood Park,3811,22419,-1.0,1.0,0.25961538461538464,0.809328943793495
279,2.431159420289855,4135.739130434783,0.29928,0.171566667,AMG1608,Violent Femmes,Kiss Off,2846,2046,-1.0,1.0,0.3463035019455253,0.7852911661920141
280,1.5972602739726027,1639.495890410959,-0.55794,0.273966667,AMG1608,Frank Sinatra,Moonlight in Vermont,3761,1622,-1.0,1.0,0.3739130434782609,0.7725796144851825
281,1.4583333333333333,930.9404761904761,-0.019933333,0.285533333,AMG1608,Todd Rundgren,Hello It''s Me,2829,956,-1.0,1.0,0.3835294117647059,0.7686129167274425
282,1.0571428571428572,8299.190476190477,0.513993333,0.581153333,AMG1608,Esquivel,Mucha Muchacha,3693,5299,-1.0,1.0,0.3037037037037037,0.7604786866068493
283,2.0,8723.75,0.555066667,0.468586667,AMG1608,Bobby Byrd,I Know You Got Soul,4240,3573,-1.0,1.0,0.34710743801652894,0.7444563239350168
284,2.323607427055703,5105.347480106101,0.372133333,-0.1189,AMG1608,Red Hot Chili Peppers,True Men Don''t Kill Coyotes,4722,8476,-1.0,1.0,0.2952815829528158,0.7893299227779297
