query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_comments,n_words,min.Valence,min.Arousal,min.Dominance,max.Valence,max.Arousal,max.Dominance,mean.Valence,mean.Arousal,mean.Dominance,std.Valence,std.Arousal,std.Dominance
410,2.1382978723404253,672.6382978723404,0.060573333,-0.082613333,AMG1608,Bessie Smith,Gimme a Pigfoot (And a Bottle of Beer),181,4560,0.0,0.122,0.101,1.0,0.946,0.934,0.6328798955613576,0.4556762402088773,0.525046997389034,0.21895435989075965,0.16754149172578509,0.16415748052932463
411,0.5838926174496645,149606.09395973154,0.429413333,0.68338,AMG1608,The Archies,"""Sugar",39248,946,0.031,0.118,0.15,1.0,0.931,0.889,0.6820358056265986,0.4449360613810742,0.5067851662404091,0.2068072402313461,0.1477295988044002,0.1488156143065863
412,1.744186046511628,4711.941860465116,0.091533333,-0.09762,AMG1608,Moe Bandy,Just Good Ol'' Boys,685,595,0.02,0.13,0.154,1.0,0.922,0.938,0.6429530685920578,0.4558916967509025,0.5261480144404332,0.21595457444621374,0.1614781444235053,0.1509367961040141
413,3.813131313131313,4193.787878787879,0.30568,0.26214,AMG1608,Ben Folds,Rockin'' the Suburbs,3863,406,0.0,0.102,0.102,1.0,0.93,0.917,0.6225019083969466,0.45857824427480914,0.5134026717557253,0.21206661801038496,0.16848063469626778,0.16056550420334875
414,0.7532467532467533,1414.2077922077922,0.401206667,-0.13014,AMG1608,The Saints,(I''m) Stranded,818,2556,0.0,0.12,0.125,1.0,0.93,0.972,0.6329077306733167,0.45919451371571074,0.5211009975062344,0.21394828610829403,0.1569075988491465,0.1714092168597474
415,3.517948717948718,652266.1948717949,0.667173333,0.57508,AMG1608,Bee Gees,Stayin'' Alive,220193,2278,0.0,0.157,0.136,1.0,0.922,0.981,0.6556376470588234,0.4692188235294118,0.5296188235294117,0.21064241472515233,0.16010965176476805,0.1573840712119691
416,1.564102564102564,1234.4358974358975,-0.170113333,-0.151946667,AMG1608,The Everly Brothers,Problems,144,3003,0.042,0.1,0.163,1.0,0.931,0.923,0.630751592356688,0.42373885350318463,0.5144076433121019,0.23400100416316855,0.1460179628261807,0.1695379828637612
417,2.625,307.0,-0.667213333,0.14382,AMG1608,Frank Sinatra,Violets for Your Furs,41,1830,0.045,0.09,0.12,1.0,0.939,0.943,0.6861768292682927,0.46123170731707314,0.5450182926829268,0.19613542135194037,0.15955415633705425,0.16388824085804848
418,0.3,24368.833333333332,0.52322,0.601646667,AMG1608,Chic,Good Times,5289,703,0.02,0.163,0.087,1.0,0.943,0.891,0.6679662921348314,0.47925280898876405,0.532314606741573,0.21560321926250045,0.18809782626497437,0.1583035839374793
419,3.1363636363636362,893.8636363636364,0.69802,-0.222353333,AMG1608,Essential Logic,Aerosol Burns,22,496,0.059,0.09,0.102,1.0,0.971,0.923,0.6774761904761905,0.43735714285714294,0.5183333333333333,0.19737442102987648,0.14681573098284645,0.13631539733353973
420,0.9487179487179487,1823.2393162393162,-0.146166667,0.399193333,AMG1608,Eagles,Peaceful Easy Feeling,448,1770,0.031,0.09,0.148,1.0,0.93,0.938,0.6664397905759163,0.4267347294938918,0.5238324607329842,0.20321699954347464,0.15004387283148587,0.14684744186474927
421,2.2256410256410257,860.123076923077,-0.387213333,-0.093806667,AMG1608,Simon & Garfunkel,The Dangling Conversation,823,5253,0.012,0.073,0.131,1.0,0.953,0.991,0.652653984206748,0.44657645369705673,0.531737975592247,0.21022989130605177,0.16481025337516814,0.1687935455971781
422,0.3838383838383838,10292.20202020202,-0.353053333,0.132533333,AMG1608,Kris Kristofferson,Loving Her Was Easier (Than Anything I''ll Ever Do Again),3340,6670,0.01,0.127,0.102,1.0,0.931,0.991,0.6990994475138121,0.4552117863720074,0.5549797421731124,0.20541451490406787,0.16658493309608124,0.16848834519661018
423,0.9787234042553191,114031.28723404255,0.601413333,0.58522,AMG1608,Bee Gees,Night Fever,35965,1653,0.031,0.135,0.136,1.0,0.955,0.981,0.670841918294849,0.4642255772646537,0.5207850799289521,0.19334108176508416,0.1714079354670628,0.153351218045139
424,0.9647887323943662,124798.65492957746,0.676373333,0.337133333,AMG1608,Warrant,Cherry Pie,40391,2346,0.02,0.09,0.148,1.0,0.941,0.954,0.643685851318945,0.4568009592326139,0.5182158273381295,0.21596195715624705,0.16830098724241033,0.16306103281277878
425,1.9,111.7,-0.07232,-0.327153333,AMG1608,The Beatles,Baby''s in Black,30,630,0.062,0.16,0.213,0.958,0.867,0.923,0.7124680851063829,0.4462872340425532,0.5170106382978723,0.19629266618609134,0.16519311750747095,0.14833103741228013
426,2.1338582677165356,976.8897637795276,0.59696,0.488653333,AMG1608,Dimitri from Paris,Sacre Francais,268,703,0.031,0.157,0.148,1.0,0.951,0.981,0.627604,0.46634800000000004,0.515428,0.22114956864267987,0.16126463974513605,0.1429002966938163
427,1.1457286432160805,8811.467336683418,-0.138446667,0.421666667,AMG1608,Harry Nilsson,Coconut,6011,2775,0.021,0.073,0.087,1.0,0.941,0.981,0.6303653198653197,0.45167845117845123,0.5008232323232323,0.2237294413877129,0.169498176027112,0.1630100527600459
428,0.0,14.0,-0.25904,-0.00928,AMG1608,Slim Harpo,I''m a King Bee,2,15,,,,,,,,,,,,
429,1.7034883720930232,1828.9186046511627,0.27256,0.073693333,AMG1608,R.E.M.,Driver 8,1495,3081,0.0,0.08,0.149,1.0,0.952,0.953,0.6319052023121386,0.45587630057803463,0.5281988439306359,0.20851731383667851,0.16792542630916038,0.16077627729629315
430,2.539568345323741,19581.58273381295,-0.528753333,-0.48926,AMG1608,Merle Haggard,Are the Good Times Really Over (I Wish a Buck Was Still Silver),7528,3160,0.0,0.073,0.131,1.0,0.931,0.938,0.6502861445783132,0.44437951807228915,0.5344804216867469,0.2212219650414206,0.15383604895125136,0.16864527976004035
431,48.142857142857146,27532.464285714286,-0.112,-0.0445,AMG1608,Blind Faith,Can''t Find My Way Home,10837,3570,0.0,0.082,0.125,1.0,0.908,0.973,0.6558464516129032,0.45563612903225814,0.5324025806451613,0.2088375440462853,0.16099613758020906,0.16762689433359426
432,1.3717948717948718,6263.198717948718,0.57752,0.088013333,AMG1608,MC5,Kick Out the Jams,5881,666,0.0,0.1,0.102,1.0,0.941,0.991,0.5956546003016591,0.4733061840120664,0.5170889894419306,0.20987901817738078,0.18124125083434042,0.17088974444868996
433,2.83,267.78,0.403073333,0.092253333,AMG1608,Mission of Burma,Academy Fight Song,118,6216,0.0,0.135,0.163,1.0,0.946,0.943,0.6190186721991701,0.4681721991701245,0.5266908713692946,0.21291710602325617,0.16780794578426397,0.16288829469458968
434,0.937007874015748,2602.047244094488,0.05078,0.166493333,AMG1608,Ian Dury,Wake Up and Make Love With Me,979,2775,0.022,0.09,0.087,1.0,0.915,0.923,0.6461373737373738,0.46300202020202014,0.5255131313131314,0.21166381878670756,0.1687769471540689,0.18022108366464798
435,1.3571428571428572,9230.597402597403,0.314566667,0.32562,AMG1608,David Bowie,Golden Years,3842,1225,0.02,0.09,0.12,1.0,0.945,0.923,0.6579621342512909,0.4641549053356282,0.541605851979346,0.20994980174643688,0.1655934576133504,0.16024411732762325
436,3.888888888888889,229.88888888888889,0.71272,0.68326,AMG1608,The B-52''s,Love Shack,63,1128,0.031,0.135,0.136,1.0,0.93,0.891,0.6426050420168067,0.450218487394958,0.504890756302521,0.21017499643607704,0.16334595498894963,0.14805111290521936
437,2.9622641509433962,22933.01886792453,0.421473333,0.073926667,AMG1608,DJ Jazzy Jeff & the Fresh Prince,Girls Ain''t Nothing But Trouble,6729,528,0.0,0.127,0.102,0.971,0.945,0.894,0.6079214876033059,0.4609338842975207,0.5046859504132231,0.22050763301270318,0.17973072230433046,0.1589977182465182
438,0.11688311688311688,222834.9805194805,-0.37366,-0.156066667,AMG1608,Sade,By Your Side,68234,1128,0.04,0.127,0.139,1.0,0.939,0.922,0.6874837962962963,0.4633680555555556,0.5403888888888888,0.21974051289712715,0.1538362983180533,0.15332314771643818
439,1.3532934131736527,4397.562874251497,0.6071,0.33846,AMG1608,The Rolling Stones,Get off of My Cloud,1892,2080,0.0,0.073,0.116,1.0,0.929,0.938,0.650257698541329,0.45294327390599676,0.5072739059967586,0.21253361088633252,0.16808938279408164,0.1665591949972367
440,2.4876543209876543,1493.6358024691358,0.557326667,-0.188913333,AMG1608,PJ Harvey,50ft Queenie,643,1891,0.0,0.105,0.102,1.0,0.958,0.991,0.6443012259194395,0.4672241681260945,0.5386532399299475,0.21084140622145794,0.17145358589609996,0.17222571553157104
441,0.5989847715736041,7437.02538071066,0.597166667,0.498213333,AMG1608,Bachman-Turner Overdrive,Takin'' Care of Business,5289,1378,0.02,0.13,0.12,1.0,0.931,0.953,0.6536844444444444,0.45804000000000006,0.5330814814814815,0.1978554750341499,0.16762327019887835,0.1594590378297086
442,19.473372781065088,43306.57396449704,-0.431326667,-0.3715,AMG1608,Patsy Cline,Crazy,19019,1540,0.024,0.1,0.113,1.0,0.943,0.934,0.6438070500927643,0.4567328385899814,0.524860853432282,0.2293820368620049,0.16967711261144772,0.16122945714513495
443,2.6178010471204187,3048.7277486910994,0.190173333,0.46514,AMG1608,Duke Ellington,"""Take the ""A"" Train""",1194,1431,0.0,0.127,0.102,1.0,0.945,0.94,0.6618117088607595,0.4573623417721519,0.5449683544303797,0.2018423094832959,0.16353673321947743,0.16438070577052968
444,1.4596774193548387,2709.1774193548385,-0.380126667,-0.1362,AMG1608,Cat Power,Cross Bones Style,912,2278,0.0,0.073,0.102,1.0,0.931,0.953,0.6582619047619047,0.4747891156462585,0.5373401360544218,0.21518045858260587,0.17787445494278464,0.16631059166761825
445,1.3875,1132.475,0.48896,0.197666667,AMG1608,Jacques Brel,La Chanson de Jacky,246,16110,0.052,0.13,0.121,0.98,0.941,0.934,0.6393349753694583,0.46883251231527096,0.5375270935960592,0.19749619900684887,0.15565531076516342,0.16688091741998767
446,1.0857142857142856,100.77142857142857,-0.068406667,0.056833333,AMG1608,Mary Lou Lord,Lights Are Changing,35,378,0.135,0.123,0.231,1.0,0.811,0.922,0.6865040650406504,0.4218536585365853,0.5343414634146342,0.19825163567777634,0.13500210580791314,0.15283087348322047
447,1.744186046511628,141.86046511627907,0.100826667,0.111313333,AMG1608,Albert Ayler,Bells,43,1081,0.062,0.132,0.213,1.0,0.943,0.952,0.6615193798449613,0.4642751937984496,0.5488527131782945,0.17934789359826703,0.1809006376583986,0.15482648004321195
448,2.25,2575.090425531915,0.208893333,-0.100246667,AMG1608,Ride,Leave Them All Behind,1846,1035,0.0,0.16,0.087,1.0,0.929,0.934,0.6424333333333333,0.4622378787878788,0.517389393939394,0.20313254703305816,0.16389340910897893,0.16111931565841534
449,1.7049180327868851,8123.393442622951,0.133093333,0.164533333,AMG1608,The Beatles,I Am the Walrus,3722,14028,0.0,0.09,0.087,1.0,0.939,0.972,0.5808092485549133,0.4530780346820809,0.4827167630057803,0.23078137210104538,0.1802810147064034,0.1652404925685495
450,1.5252525252525253,940.959595959596,0.231313333,0.082126667,AMG1608,The Go-Betweens,Spring Rain,320,903,0.0,0.133,0.102,1.0,0.95,0.963,0.6451496350364964,0.450478102189781,0.5090839416058395,0.21767818152987226,0.1579509402274309,0.15247332162420238
451,0.5483870967741935,548.0645161290323,0.526666667,0.479486667,AMG1608,Ray Conniff,''S Wonderful,305,2080,0.031,0.135,0.18,1.0,0.931,0.934,0.6595431372549019,0.4433235294117648,0.5368313725490196,0.18584907660521371,0.1594481496031869,0.16226980066644722
452,0.949438202247191,16422.337078651686,0.191913333,-0.398873333,AMG1608,Shirley Bassey,Goldfinger,10979,1540,0.02,0.133,0.102,1.0,0.945,0.955,0.6858921389396709,0.45914625228519196,0.5637915904936015,0.20094939787383317,0.16751021126721216,0.16024986351628978
454,0.6073619631901841,4812.619631901841,-0.12722,0.245426667,AMG1608,Richard Thompson,1952 Vincent Black Lightning,3877,9316,0.0,0.123,0.102,1.0,0.969,0.953,0.6497836257309942,0.45252046783625727,0.523808187134503,0.20683908307896362,0.17060786554061394,0.1584722677690387
455,2.1006711409395975,1390.543624161074,-0.055906667,-0.390746667,AMG1608,Dinosaur Jr.,Start Choppin,686,10011,0.0,0.105,0.102,1.0,0.971,0.953,0.6322190152801357,0.4653820033955858,0.5193684210526316,0.21330654359997045,0.16699097214404207,0.16488642273527152
456,2.0454545454545454,0.0,-0.284733333,-0.100933333,AMG1608,Jeri Southern,Smoke Gets in Your Eyes,22,496,0.022,0.157,0.185,1.0,0.945,0.83,0.6993235294117648,0.44444117647058834,0.5440588235294118,0.20917022116229472,0.14466250059981103,0.1504203893600727
457,1.614814814814815,8584.31851851852,0.56658,0.373906667,AMG1608,George Jones,White Lightning,2581,5778,0.02,0.09,0.102,1.0,0.953,0.991,0.6386656626506025,0.46254969879518076,0.5274683734939759,0.21906564846299723,0.18134586655934434,0.16443627975392558
458,0.38341968911917096,50806.13471502591,0.71302,-0.260833333,AMG1608,Metallica,Seek & Destroy,18992,2016,0.031,0.135,0.158,1.0,0.959,0.891,0.6033821138211382,0.48207520325203257,0.5173434959349594,0.22198085348253407,0.19197492314109646,0.15528224712199593
459,5.1891891891891895,27811.79054054054,0.62162,0.564393333,AMG1608,Bachman-Turner Overdrive,You Ain''t Seen Nothing Yet,13926,20100,0.02,0.123,0.136,1.0,0.945,0.972,0.660011009174312,0.47320733944954135,0.5285486238532111,0.22281379035574286,0.16524605968116488,0.16839775306693508
460,1.2717948717948717,4965.974358974359,-0.063013333,0.33142,AMG1608,The Small Faces,Itchycoo Park,4872,5253,0.0,0.102,0.096,1.0,0.931,0.953,0.6572797270955165,0.44726900584795326,0.5309376218323586,0.20454380106584025,0.1592113666563153,0.16785747731493503
461,2.9456521739130435,585.8695652173913,0.326166667,-0.284266667,AMG1608,The Soft Boys,I Wanna Destroy You,223,1326,0.0,0.09,0.161,1.0,0.971,0.973,0.5979455782312925,0.48314965986394554,0.5282482993197279,0.2645765057664596,0.19280749046321696,0.168273210258238
462,1.4120879120879122,22958.285714285714,0.644453333,0.163133333,AMG1608,Violent Femmes,Blister in the Sun,7268,4950,0.0,0.082,0.102,1.0,0.961,0.923,0.6427761966364811,0.4562858990944373,0.5144294954721863,0.2201896564811049,0.16786273775253807,0.15722189612492968
463,1.5274725274725274,1101.2307692307693,0.177826667,-0.222226667,AMG1608,Patti Smith,Piss Factory,319,595,0.02,0.156,0.087,1.0,0.945,0.953,0.648,0.4735946843853821,0.5392325581395347,0.21065953574429047,0.1627724029792829,0.17258910472497227
464,1.5157894736842106,32573.56842105263,-0.272373333,0.477446667,AMG1608,The Stylistics,You Make Me Feel Brand New,12442,130816,0.0,0.112,0.132,1.0,0.931,0.938,0.7031797919762258,0.45379494799405645,0.5443001485884101,0.20689956603231777,0.14949823668544826,0.15401874195045775
465,2.6620689655172414,2702.7241379310344,0.28954,0.251613333,AMG1608,Kirsty MacColl,A New England,1704,5565,0.0,0.082,0.148,1.0,0.931,0.953,0.6753836671802773,0.4678690292758089,0.5490847457627118,0.2161563486888746,0.1593120524079093,0.1669273717420311
466,1.0682926829268293,80322.57073170731,-0.196293333,0.178626667,AMG1608,Neil Young,Old Man,49238,1378,0.0,0.105,0.12,1.0,0.941,0.991,0.6598645502645503,0.4421005291005291,0.537058201058201,0.2082115090032052,0.15463699787569563,0.16763334497150814
467,0.0,0.0,0.355493333,0.28932,AMG1608,Burt Bacharach,(There''s) Always Something There to Remind Me,1,1,0.74,0.456,0.443,0.917,0.572,0.741,0.8285,0.514,0.592,0.12515790027001894,0.08202438661763947,0.21071782079359117
468,1.86096256684492,7238.35294117647,0.367293333,0.12598,AMG1608,David Bowie,"""John",2512,4095,0.01,0.105,0.12,1.0,0.945,0.963,0.6475676429567642,0.47747698744769873,0.5488033472803348,0.22732820258161912,0.1672665590431993,0.16759371293243192
469,2.026178010471204,914.0366492146596,-0.491366667,0.216386667,AMG1608,Hoagy Carmichael,Georgia on My Mind,666,1378,0.01,0.069,0.102,1.0,0.971,0.945,0.6658132530120482,0.44896626506024095,0.5410204819277109,0.20119527645861965,0.15393605841035554,0.1562057837145322
470,1.43,724.19,0.491406667,-0.139446667,AMG1608,Primal Scream,Kowalski,223,1326,0.0,0.112,0.102,1.0,0.941,0.953,0.6456996336996338,0.4689230769230769,0.5497875457875457,0.20406414225502015,0.1858405327691177,0.1615163631946202
471,0.7902439024390244,8791.517073170731,0.13602,-0.180133333,AMG1608,Bob Dylan,Masters of War,4815,10153,0.0,0.123,0.087,1.0,0.971,0.991,0.5788549695740365,0.4824432048681541,0.5297312373225151,0.2531718107271263,0.18797510181675095,0.1738786839403347
472,2.2071005917159763,2777.751479289941,0.310813333,0.496366667,AMG1608,Jackie Brenston,Rocket 88,3283,20100,0.0,0.123,0.12,1.0,0.945,0.981,0.6344862499999999,0.44780000000000003,0.52350625,0.1952598533335573,0.16402869189475933,0.1642980440237346
473,2.0945945945945947,19737.87837837838,0.27576,-0.020386667,AMG1608,Peter Murphy,Cuts You Up,8172,8911,0.0,0.123,0.087,1.0,0.945,0.971,0.6495945945945946,0.46146683046683046,0.529477886977887,0.21655879105463666,0.16152637020351357,0.16185228981097197
474,1.2173913043478262,77.73913043478261,-0.011333333,0.24576,AMG1608,Danny Kaye,Bloop Bleep,23,276,0.208,0.22,0.102,0.969,0.84,0.831,0.6718524590163935,0.4352295081967213,0.5090655737704918,0.207269376743211,0.13685556783736436,0.13606749169100593
475,0.8468468468468469,653.1711711711712,-0.07992,-0.034613333,AMG1608,The Dukes of Stratosphear,The Mole from the Ministry,519,21321,0.021,0.069,0.102,1.0,0.971,0.944,0.6612301425661914,0.45270468431771893,0.5412189409368635,0.1902910641104985,0.16049661194213835,0.16871540775870808
476,1.2623762376237624,6696.455445544554,0.360686667,0.21826,AMG1608,Nick Lowe,Cruel to Be Kind,5115,1378,0.02,0.102,0.161,1.0,0.935,0.981,0.6560364864864865,0.4619432432432432,0.5305972972972973,0.22413484854289445,0.16381757245468972,0.15313657923784663
477,1.3869047619047619,2394.7261904761904,-0.186073333,0.182913333,AMG1608,Donovan,Wear Your Love Like Heaven,1244,6105,0.012,0.13,0.102,1.0,0.939,0.953,0.6880649681528663,0.4290535031847134,0.5199617834394904,0.19768804560669867,0.14985690348299965,0.15847645504281618
478,0.7714285714285715,48684.39428571428,0.031766667,0.404586667,AMG1608,The Zombies,Time of the Season,14216,741,0.042,0.127,0.12,1.0,0.962,0.991,0.6814488977955911,0.4564749498997996,0.5272404809619239,0.2056050306004706,0.16422331766838574,0.1620417117595621
479,1.4158415841584158,1477.7920792079208,0.208373333,-0.403593333,AMG1608,The Monks,I Hate You,476,1485,0.0,0.123,0.102,1.0,0.941,0.87,0.6190737100737101,0.46794348894348886,0.5116363636363637,0.21632231578627623,0.17846410755480843,0.15917479766399842
480,2.067901234567901,1598.0185185185185,-0.165706667,0.072353333,AMG1608,Davy Graham,Angi,927,2850,0.01,0.073,0.081,1.0,0.96,0.944,0.6608697318007662,0.4602860791826309,0.5427586206896552,0.19347895433520435,0.16976893397812937,0.17205751796306124
481,1.9285714285714286,364.3809523809524,0.166186667,0.342766667,AMG1608,Slim & Slam,The Flat Foot Floogie,44,6328,0.041,0.137,0.172,1.0,0.971,0.934,0.6023710691823899,0.43744654088050305,0.4941761006289309,0.21493577355258262,0.1633864196438453,0.15343945058173683
482,1.522875816993464,734.7516339869281,0.30926,0.519846667,AMG1608,Belle & Sebastian,The Boy With the Arab Strap,534,1711,0.016,0.069,0.087,1.0,0.948,0.991,0.6388217821782178,0.4567772277227723,0.5211584158415842,0.22052839907249983,0.17003464365402043,0.15899185899465798
483,0.7142857142857143,1935.4591836734694,0.128553333,-0.135513333,AMG1608,"The Doors, Robby Krieger",Strange Days,1412,12880,0.0,0.1,0.113,1.0,0.941,0.963,0.6289794871794872,0.46166153846153846,0.5162615384615385,0.21323757473094143,0.16958625610976769,0.1711000317477102
484,0.9312977099236641,11418.809160305344,-0.185866667,0.009326667,AMG1608,Antonio Carlos Jobim,Agua de Beber,2629,2145,0.125,0.123,0.087,1.0,0.897,0.892,0.6907421052631578,0.46343157894736836,0.5550789473684211,0.18532186162906095,0.16195901582504613,0.1605142499037594
485,3.456953642384106,634.8874172185431,-0.447446667,-0.3863,AMG1608,Nick Drake,Time Has Told Me,292,1596,0.021,0.105,0.113,1.0,0.935,0.923,0.6416437246963562,0.43578812415654516,0.5243360323886639,0.20058287342790354,0.15618066347201096,0.1592695459935563
486,1.4705882352941178,4201.129411764706,0.1568,-0.113846667,AMG1608,Buck Owens,I''ve Got a Tiger by the Tail,890,23871,0.02,0.073,0.12,1.0,0.918,0.938,0.6439834123222749,0.44543601895734597,0.5192109004739337,0.20797998535560683,0.16338065786572234,0.17019319907545882
487,1.3877551020408163,2130.0408163265306,0.39008,0.009506667,AMG1608,Os Mutantes,Bat Macumba,591,496,0.041,0.18,0.136,1.0,0.971,0.887,0.6233118279569891,0.47236559139784945,0.5406344086021506,0.2056352817434528,0.1744335419072533,0.13366024293824058
488,0.3793103448275862,278775.0057471264,-0.118486667,-0.253726667,AMG1608,David Bowie,Space Oddity,138694,19900,0.0,0.123,0.102,1.0,0.952,0.943,0.6420980113636364,0.46284375,0.5396775568181819,0.216249533952962,0.1630198515366191,0.1687926661952629
489,3.8440860215053765,2727.4139784946237,0.179953333,0.084033333,AMG1608,The Smiths,"""William",1280,214185,0.01,0.123,0.12,1.0,0.959,0.991,0.6383523489932885,0.4681957494407159,0.5398758389261745,0.22280592293426138,0.17311120112527903,0.17054965885194195
490,1.0655737704918034,165.68852459016392,0.344093333,-0.204586667,AMG1608,Bob Mould,Poison Years,100,3570,0.012,0.151,0.096,1.0,0.931,0.991,0.6480275862068965,0.4548724137931035,0.5325379310344827,0.2169770273052806,0.17664364337563493,0.16218454697036147
491,1.144736842105263,42033.40131578947,0.258233333,0.093873333,AMG1608,Morrissey,Suedehead,12100,820,0.012,0.118,0.136,1.0,0.931,0.887,0.6599616613418531,0.4815878594249201,0.5491884984025559,0.2172466070368556,0.1636166939662384,0.14866200132017607
492,8.079545454545455,98717.61931818182,0.257846667,-0.228946667,AMG1608,The Beatles,Eleanor Rigby,21267,1830,0.0,0.073,0.113,1.0,0.931,0.991,0.6175551601423487,0.44206049822064053,0.505599644128114,0.2308624950145465,0.16369965075124418,0.16314953236447405
493,1.4951456310679612,4973.354368932039,0.125593333,-0.161833333,AMG1608,Crowded House,Better Be Home Soon,2934,1830,0.012,0.08,0.12,1.0,0.931,0.96,0.6692262773722628,0.4666362530413625,0.5458102189781022,0.2236027611135403,0.1647241529859231,0.16469557933967863
494,0.8214285714285714,42288.267857142855,0.575406667,-0.013026667,AMG1608,White Zombie,Thunder Kiss ''65,22094,4851,0.0,0.082,0.087,1.0,0.965,0.966,0.6036748633879782,0.48409562841530057,0.5131284153005464,0.22544653552360985,0.19050619913726605,0.16030681905836003
495,0.8214285714285714,70547.64880952382,0.643733333,0.397566667,AMG1608,Charlie Daniels,The Devil Went Down to Georgia,26983,465,0.0,0.1,0.149,1.0,0.941,0.892,0.6578869565217391,0.481958695652174,0.5381934782608695,0.22648875236824173,0.17936122566102775,0.15332483480593578
496,8.352272727272727,7084.090909090909,0.20006,0.474546667,AMG1608,Barenaked Ladies,"""If I Had $1",4890,4950,0.0,0.09,0.087,1.0,0.941,0.938,0.6506896197327852,0.4604244604316547,0.5165128468653648,0.20568501495169328,0.17300583881843198,0.16920494637568412
497,2.5655737704918034,2365.655737704918,0.405913333,-0.05268,AMG1608,The Fall,Totally Wired,963,465,0.0,0.176,0.102,1.0,0.93,0.923,0.5914742547425474,0.47680487804878047,0.5127560975609756,0.23427963135301014,0.16218345382168703,0.16369885567696243
498,1.196013289036545,22265.89700996678,-0.064266667,0.250186667,AMG1608,Kenny Rogers,Through the Years,9867,946,0.0,0.156,0.148,1.0,0.931,0.922,0.7068574468085106,0.44470000000000004,0.5365978723404256,0.2242671146135609,0.1463771066665712,0.14952829169352994
499,1.25,233.55555555555554,0.0596,0.110566667,AMG1608,Belle & Sebastian,Judy and the Dream of Horses,63,190,0.125,0.231,0.225,1.0,0.908,0.873,0.7023943661971831,0.44430985915492954,0.5512957746478873,0.20726273725279498,0.1468034245950585,0.148546423178191
500,0.7263157894736842,23849.389473684212,0.687466667,0.611746667,AMG1608,Madness,Our House,13604,325,0.0,0.135,0.118,1.0,0.939,0.927,0.6808033088235294,0.4607683823529412,0.5241672794117647,0.21419562130894867,0.1608055734180689,0.1475514691708057
501,2.0481927710843375,554.0843373493976,0.36188,0.1576,AMG1608,Richard Thompson,I Feel So Good,206,3403,0.02,0.09,0.12,1.0,0.955,0.938,0.6429379014989294,0.4559678800856531,0.5138715203426124,0.20961906589778878,0.1632557599967173,0.15175716350946655
502,1.2758620689655173,45512.60344827586,0.383793333,0.699666667,AMG1608,The Temptations,My Girl,10172,351,0.0,0.13,0.114,1.0,0.931,0.938,0.6774944237918216,0.44214684014869887,0.5198345724907064,0.2122463892837904,0.15121789500054303,0.14956637681777915
503,2.8128654970760234,3575.9005847953217,0.57244,0.224,AMG1608,MC5,Looking at You,4119,3321,0.0,0.112,0.14,1.0,0.971,0.973,0.6196473354231975,0.47210501567398117,0.5303793103448277,0.22092836678513178,0.17779468855335992,0.17112179605360028
504,4.013100436681222,32329.31441048035,-0.013786667,0.510533333,AMG1608,Dean Martin,Everybody Loves Somebody,9234,15400,0.0,0.073,0.12,1.0,0.948,0.972,0.6472144578313255,0.4534253012048193,0.5171590361445783,0.227375374012856,0.1647004110940995,0.16828181245867738
505,2.2,49.0,0.126406667,0.056993333,AMG1608,The Zombies,She''s Not There,5,120,0.186,0.26,0.151,1.0,0.765,0.673,0.5894285714285715,0.37914285714285706,0.4254285714285714,0.24665881583387897,0.1343513517397042,0.1573998896909565
506,2.330769230769231,3319.630769230769,0.4864,0.276793333,AMG1608,Sly & the Family Stone,I Want to Take You Higher,1350,1081,0.031,0.13,0.12,1.0,0.93,0.927,0.6253279132791328,0.4903523035230352,0.5425826558265583,0.22550253856238386,0.18002466769788442,0.16387478425844992
507,0.768,13480.44,-0.465646667,-0.260053333,AMG1608,Simon & Garfunkel,I Am a Rock,7103,2556,0.0,0.091,0.081,1.0,0.929,0.936,0.6359056291390728,0.4351423841059603,0.5228145695364238,0.22810858176766302,0.1679649619693484,0.16970898528915343
508,1.25,5288.375,-0.027433333,0.332846667,AMG1608,Seals & Crofts,We May Never Pass This Way (Again),2729,2701,0.01,0.112,0.148,1.0,0.931,0.94,0.6849034749034749,0.448065637065637,0.5349324324324325,0.21663821097855013,0.15577549043539038,0.17356078893788504
509,0.5,3.5,0.178793333,0.413113333,AMG1608,The La''s,There She Goes,2,6,0.531,0.204,0.33,0.958,0.665,0.81,0.7323333333333334,0.437,0.5553333333333333,0.2145374870117885,0.23054066886343505,0.24134069970341376
510,1.2048780487804878,101195.84878048781,0.180513333,-0.20554,AMG1608,Beck,Devils Haircut,42211,2278,0.0,0.118,0.087,1.0,0.962,0.938,0.6174305283757338,0.4580508806262231,0.5171232876712328,0.2285742736958878,0.17088481774428496,0.16091631750986204
511,40.80184331797235,51748.99078341014,0.573486667,0.352826667,AMG1608,John Coltrane,Giant Steps,19376,1176,0.0,0.082,0.087,1.0,0.965,0.963,0.6349029850746268,0.46773134328358207,0.527136815920398,0.20952698442334106,0.17185142287567795,0.16044665609592673
512,1.8982035928143712,2009.934131736527,0.31708,-0.16498,AMG1608,The Replacements,Bastards of Young,1398,5356,0.0,0.073,0.069,1.0,0.971,0.973,0.6213517520215633,0.4650026954177898,0.517400269541779,0.21660489473238478,0.16845711698420596,0.1639242201733515
